11791,OT Benito Pérez Arvizu,V,L,L,L,V,L,E,L,L,L,L
11792,OT Benito Pérez Arvizu,V,L,L,E,V,L,E,L,L,L,L
11793,OT Benito Pérez Arvizu,E,L,L,L,V,E,V,L,L,L,L
11794,OT Bizcocho Bolaños,L,L,L,L,L,L,E,L,E,L,L
11795,OT Bizcocho Bolaños,L,L,L,L,L,L,V,L,L,L,L
11796,OT Bizcocho Bolaños,L,L,L,L,L,L,V,L,E,L,L
11797,OT Bizcocho Bolaños,L,L,L,L,E,L,E,L,L,L,L
11798,OT Bizcocho Bolaños,L,L,L,L,E,L,E,L,E,L,L
11799,OT Bizcocho Bolaños,L,L,L,L,E,L,V,L,L,L,L
11800,OT Bizcocho Bolaños,L,L,L,L,E,L,V,L,E,L,L
11801,OT Bizcocho Bolaños ,L,L,L,L,L,L,E,L,L,L,L
11802,OT BORREGA71,E,L,L,E,V,L,V,L,L,L,E
11803,OT Boti,L,L,L,L,L,L,V,V,L,L,V
11804,OT Carlos meraz,V,L,L,L,V,L,E,E,E,L,V
11805,OT Carlos R Velazco,V,L,L,E,V,L,V,L,L,L,L
11806,OT Carlos R Velazco ,L,L,L,V,V,E,V,V,L,L,L
11807,OT Carlos R Velazco ,V,L,L,L,V,L,V,L,L,L,L
11808,OT Carlos R Velazco ,L,L,L,V,E,E,E,E,L,L,L
11809,OT CASTRO'S R10,L,V,L,E,V,E,V,V,E,L,V
11810,OT CASTRO'S R10,V,L,L,E,V,L,V,V,L,L,E
11811,OT CASTRO'S R10,V,E,L,E,V,L,E,V,L,L,E
11812,OT CASTRO'S R10,V,E,L,E,V,L,V,V,L,L,E
11813,OT CASTRO'S R10 ,L,L,L,E,E,L,L,L,L,L,L
11814,OT CASTRO'S R10 ,E,L,L,E,V,L,V,L,L,L,L
11815,OT CASTRO'S R10 ,V,E,L,V,V,L,E,V,E,L,V
11816,OT CASTRO'S R10 ,V,L,L,E,V,L,E,V,L,L,E
11817,OT César Alfredo Balder,V,L,L,E,L,L,E,E,L,L,L
11818,OT César Alfredo Balder,E,L,L,V,V,L,E,V,L,L,L
11819,OT Cesar bustamante 11,V,L,L,V,V,L,V,V,V,L,L
11820,OT Cesar bustamante 11,V,L,L,V,V,L,V,L,V,L,L
11821,OT Cesar bustamante 11,L,L,L,V,V,L,E,L,E,L,L
11822,OT Cesar bustamante 11,E,L,L,V,V,L,E,V,E,L,L
11823,OT Cesar bustamante 11,V,E,L,L,V,L,V,V,V,L,L
11824,OT Cesar maxi,V,L,E,L,L,V,V,L,V,L,E
11825,OT Cesar maxi ,E,E,E,L,V,L,E,L,L,L,E
11826,OT Cesar maxi ,L,L,L,E,V,E,L,L,L,L,L
11827,OT Cesar maxi ,V,L,L,E,V,L,V,L,E,L,V
11828,OT Cesar maxi ,E,E,L,E,L,L,E,L,L,L,L
11829,OT Cesarfq,V,L,L,V,V,L,E,L,L,L,E
11830,OT Cesarfq ,V,L,L,V,V,L,E,L,E,L,E
11831,OT Cesarfq ,L,L,L,V,V,L,L,E,L,L,V
11832,OT Cesarfq ,E,L,E,E,V,L,E,V,L,L,E
11833,OT Cesarfq ,V,E,L,L,E,L,E,L,V,L,V
11834,OT Chakal_Rg27,L,L,L,E,V,L,L,E,E,L,V
11835,OT Chakal_Rg27,L,L,L,E,V,L,L,V,L,L,V
11836,OT Chakal_Rg27,L,L,L,E,V,L,L,V,E,L,V
11837,OT Chakal_Rg27,L,L,L,E,V,L,E,E,L,L,V
11838,OT Chakal_Rg27,L,L,L,E,V,L,E,E,E,L,V
11839,OT Chakal_Rg27,L,L,L,E,V,L,E,V,L,L,V
11840,OT Chakal_Rg27,L,L,L,E,V,L,E,V,E,L,V
11841,OT Chakal_Rg27,L,L,L,E,V,L,V,E,L,L,V
11842,OT Chakal_Rg27,L,L,L,E,V,L,V,E,E,L,V
11843,OT Chakal_Rg27,L,L,L,E,V,L,V,V,L,L,V
11844,OT Chakal_Rg27,L,L,L,E,V,L,V,V,E,L,V
11845,OT Chakal_Rg27,L,L,L,V,V,L,L,E,L,L,V
11846,OT Chakal_Rg27,L,L,L,V,V,L,L,E,E,L,V
11847,OT Chakal_Rg27,L,L,L,V,V,L,L,V,L,L,V
11848,OT Chakal_Rg27,L,L,L,V,V,L,L,V,E,L,V
11849,OT Chakal_Rg27,L,L,L,V,V,L,E,E,L,L,V
11850,OT Chakal_Rg27,L,L,L,V,V,L,E,E,E,L,V
11851,OT Chakal_Rg27,L,L,L,V,V,L,E,V,L,L,V
11852,OT Chakal_Rg27,L,L,L,V,V,L,E,V,E,L,V
11853,OT Chakal_Rg27,L,L,L,V,V,L,V,E,L,L,V
11854,OT Chakal_Rg27,L,L,L,V,V,L,V,E,E,L,V
11855,OT Chakal_Rg27,L,L,L,V,V,L,V,V,L,L,V
11856,OT Chakal_Rg27,L,L,L,V,V,L,V,V,E,L,V
11857,OT Chakal_Rg27 ,L,L,L,E,V,L,L,E,L,L,V
11858,OT CHAPULÍN 23,V,E,L,V,E,E,V,L,E,L,L
11859,OT Charli maxi,L,V,L,L,V,L,L,V,E,L,V
11860,OT Charli maxi ,V,L,L,V,V,V,V,L,L,L,L
11861,OT Choloy,E,L,L,E,V,L,E,L,L,L,L
11862,OT Choloy,L,E,L,E,E,L,V,L,L,L,E
11863,OT Choras 1,V,L,L,E,V,L,E,E,L,L,L
11864,OT Choras 2,V,L,L,L,V,V,V,V,V,L,L
11865,OT Choras 3,V,L,L,L,L,L,V,V,L,L,L
11866,OT Choras 4,L,L,E,V,L,V,V,L,L,L,L
11867,OT Cucaracho (peka),E,L,L,L,L,L,L,E,L,L,E
11868,OT Cucaracho (peka),V,L,L,E,E,L,L,V,V,L,L
11869,OT Cucaracho (peka),L,L,L,L,L,L,L,L,L,L,L
11870,OT CUPIDO,E,V,L,E,E,E,V,V,V,L,L
11871,OT CUPIDO ,L,L,L,L,E,L,V,E,V,L,L
11872,OT CUPIDO ,L,L,L,L,L,E,V,V,V,L,L
11873,OT CUPIDO ,L,E,L,L,L,E,E,V,L,L,V
11874,OT DISG,V,L,L,L,V,L,E,L,E,L,L
11875,OT DISG,V,L,L,L,V,L,E,E,L,L,L
11876,OT DISG,V,L,L,L,V,L,E,E,E,L,L
11877,OT DISG,V,L,L,L,V,L,E,V,L,L,L
11878,OT DISG,V,L,L,L,V,L,E,V,E,L,L
11879,OT DISG,V,L,L,L,V,L,V,L,L,L,L
11880,OT DISG,V,L,L,L,V,L,V,L,E,L,L
11881,OT DISG,V,L,L,L,V,L,V,E,L,L,L
11882,OT DISG,V,L,L,L,V,L,V,E,E,L,L
11883,OT DISG,V,L,L,L,V,L,V,V,L,L,L
11884,OT DISG,V,L,L,L,V,L,V,V,E,L,L
11885,OT DISG,L,L,L,L,V,V,L,L,L,L,L
11886,OT DISG,L,L,L,V,V,L,L,L,L,L,L
11887,OT DISG,L,L,L,V,V,V,L,L,L,L,L
11888,OT DISG,E,L,L,L,V,L,L,L,L,L,L
11889,OT DISG,E,L,L,L,V,V,L,L,L,L,L
11890,OT DISG,E,L,L,V,V,L,L,L,L,L,L
11891,OT DISG,E,L,L,V,V,V,L,L,L,L,L
11892,OT DISG,V,L,L,L,V,L,L,L,L,L,L
11893,OT DISG,V,L,L,L,V,V,L,L,L,L,L
11894,OT DISG,V,L,L,V,V,L,L,L,L,L,L
11895,OT DISG,V,L,L,V,V,V,L,L,L,L,L
11896,OT DISG,L,L,L,E,V,L,V,V,L,L,L
11897,OT DISG,L,L,E,E,L,L,V,V,L,L,L
11898,OT DISG,L,L,E,E,V,L,V,V,L,L,L
11899,OT DISG,L,E,L,E,L,L,V,V,L,L,L
11900,OT DISG,L,E,L,E,V,L,V,V,L,L,L
11901,OT DISG,L,E,E,E,L,L,V,V,L,L,L
11902,OT DISG,L,E,E,E,V,L,V,V,L,L,L
11903,OT DISG,E,L,L,E,L,L,V,V,L,L,L
11904,OT DISG,E,L,L,E,V,L,V,V,L,L,L
11905,OT DISG,E,L,E,E,L,L,V,V,L,L,L
11906,OT DISG,E,L,E,E,V,L,V,V,L,L,L
11907,OT DISG,E,E,L,E,L,L,V,V,L,L,L
11908,OT DISG,E,E,L,E,V,L,V,V,L,L,L
11909,OT DISG,E,E,E,E,L,L,V,V,L,L,L
11910,OT DISG,E,E,E,E,V,L,V,V,L,L,L
11911,OT DISG,V,L,V,E,E,L,V,V,L,L,L
11912,OT DISG,V,V,L,E,E,L,V,V,L,L,L
11913,OT DISG,V,V,V,E,E,L,V,V,L,L,L
11914,OT DISG ,V,L,L,L,V,L,E,L,L,L,L
11915,OT DISG ,L,L,L,L,V,L,L,L,L,L,L
11916,OT DISG ,L,L,L,E,L,L,V,V,L,L,L
11917,OT DISG ,V,L,L,E,E,L,V,V,L,L,L
11918,OT Doc hdz,L,L,L,L,L,L,V,V,L,L,L
11919,OT Doc hdz,L,L,L,L,V,L,V,E,L,L,L
11920,OT Doc hdz,L,L,L,L,V,L,V,V,L,L,L
11921,OT Doc hdz,L,L,L,E,L,L,V,E,L,L,L
11922,OT Doc hdz,L,L,L,E,L,L,V,V,L,L,L
11923,OT Doc hdz,L,L,L,E,V,L,V,E,L,L,L
11924,OT Doc hdz,L,L,L,E,V,L,V,V,L,L,L
11925,OT Doc hdz,L,L,E,L,L,L,V,E,L,L,L
11926,OT Doc hdz,L,L,E,L,L,L,V,V,L,L,L
11927,OT Doc hdz,L,L,E,L,V,L,V,E,L,L,L
11928,OT Doc hdz,L,L,E,L,V,L,V,V,L,L,L
11929,OT Doc hdz,L,L,E,E,L,L,V,E,L,L,L
11930,OT Doc hdz,L,L,E,E,L,L,V,V,L,L,L
11931,OT Doc hdz,L,L,E,E,V,L,V,E,L,L,L
11932,OT Doc hdz,L,L,E,E,V,L,V,V,L,L,L
11933,OT Doc hdz,V,L,L,L,L,L,V,E,L,L,L
11934,OT Doc hdz,V,L,L,L,L,L,V,V,L,L,L
11935,OT Doc hdz,V,L,L,L,V,L,V,E,L,L,L
11936,OT Doc hdz,V,L,L,L,V,L,V,V,L,L,L
11937,OT Doc hdz,V,L,L,E,L,L,V,E,L,L,L
11938,OT Doc hdz,V,L,L,E,L,L,V,V,L,L,L
11939,OT Doc hdz,V,L,L,E,V,L,V,E,L,L,L
11940,OT Doc hdz,V,L,L,E,V,L,V,V,L,L,L
11941,OT Doc hdz,V,L,E,L,L,L,V,E,L,L,L
11942,OT Doc hdz,V,L,E,L,L,L,V,V,L,L,L
11943,OT Doc hdz,V,L,E,L,V,L,V,E,L,L,L
11944,OT Doc hdz,V,L,E,L,V,L,V,V,L,L,L
11945,OT Doc hdz,V,L,E,E,L,L,V,E,L,L,L
11946,OT Doc hdz,V,L,E,E,L,L,V,V,L,L,L
11947,OT Doc hdz,V,L,E,E,V,L,V,E,L,L,L
11948,OT Doc hdz,V,L,E,E,V,L,V,V,L,L,L
11949,OT Doc hdz ,L,L,L,L,L,L,V,E,L,L,L
11950,OT Doc75,E,L,L,E,V,L,V,E,L,L,V
11951,OT Doc75,V,L,L,V,V,L,V,V,L,L,V
11952,OT Doc75,E,L,L,E,V,V,V,V,L,L,V
11953,OT Doc75,L,L,L,L,V,E,V,E,L,L,V
11954,OT DoñaMago,V,L,L,E,L,L,V,L,L,V,L
11955,OT DoñaMago,E,V,E,L,E,E,E,V,L,E,L
11956,OT DoñaMago,E,E,V,L,L,L,V,V,E,L,V
11957,OT DoñaMago,L,E,E,V,E,E,E,L,L,V,L
11958,OT DoñaMago,L,V,E,L,L,L,V,L,E,L,E
11959,OT DoñaMago,L,E,L,L,L,V,E,V,L,V,V
11960,OT DoñaMago,E,E,L,E,E,L,V,E,L,V,L
11961,OT DoñaMago,E,E,E,E,E,L,E,E,L,V,L
11962,OT DoñaMago,E,E,E,E,E,L,V,E,L,V,L
11963,OT DoñaMago,E,E,V,E,E,L,E,E,L,V,L
11964,OT DoñaMago,E,E,V,E,E,L,V,E,L,V,L
11965,OT DoñaMago,E,L,V,E,E,L,V,L,E,V,V
11966,OT DoñaMago,V,L,E,L,V,E,V,V,E,L,L
11967,OT DoñaMago,E,E,E,E,L,L,V,E,E,L,L
11968,OT DoñaMago,V,L,L,E,E,E,V,V,L,L,V
11969,OT DoñaMago,E,L,L,E,E,L,E,L,E,L,L
11970,OT DoñaMago,E,L,L,E,E,L,E,L,V,L,L
11971,OT DoñaMago,E,L,L,E,E,L,E,E,L,L,L
11972,OT DoñaMago,E,L,L,E,E,L,E,E,E,L,L
11973,OT DoñaMago,E,L,L,E,E,L,E,E,V,L,L
11974,OT DoñaMago,E,L,L,E,E,L,E,V,L,L,L
11975,OT DoñaMago,E,L,L,E,E,L,E,V,E,L,L
11976,OT DoñaMago,E,L,L,E,E,L,E,V,V,L,L
11977,OT DoñaMago,E,L,L,E,E,L,V,L,L,L,L
11978,OT DoñaMago,E,L,L,E,E,L,V,L,E,L,L
11979,OT DoñaMago,E,L,L,E,E,L,V,L,V,L,L
11980,OT DoñaMago,E,L,L,E,E,L,V,E,L,L,L
11981,OT DoñaMago,E,L,L,E,E,L,V,E,E,L,L
11982,OT DoñaMago,E,L,L,E,E,L,V,E,V,L,L
11983,OT DoñaMago,E,L,L,E,E,L,V,V,L,L,L
11984,OT DoñaMago,E,L,L,E,E,L,V,V,E,L,L
11985,OT DoñaMago,E,L,L,E,E,L,V,V,V,L,L
11986,OT DoñaMago,E,L,L,V,E,L,E,L,L,L,L
11987,OT DoñaMago,E,L,L,V,E,L,E,L,E,L,L
11988,OT DoñaMago,E,L,L,V,E,L,E,L,V,L,L
11989,OT DoñaMago,E,L,L,V,E,L,E,E,L,L,L
11990,OT DoñaMago,E,L,L,V,E,L,E,E,E,L,L
11991,OT DoñaMago,E,L,L,V,E,L,E,E,V,L,L
11992,OT DoñaMago,E,L,L,V,E,L,E,V,L,L,L
11993,OT DoñaMago,E,L,L,V,E,L,E,V,E,L,L
11994,OT DoñaMago,E,L,L,V,E,L,E,V,V,L,L
11995,OT DoñaMago,E,L,L,V,E,L,V,L,L,L,L
11996,OT DoñaMago,E,L,L,V,E,L,V,L,E,L,L
11997,OT DoñaMago,E,L,L,V,E,L,V,L,V,L,L
11998,OT DoñaMago,E,L,L,V,E,L,V,E,L,L,L
11999,OT DoñaMago,E,L,L,V,E,L,V,E,E,L,L
12000,OT DoñaMago,E,L,L,V,E,L,V,E,V,L,L
12001,OT DoñaMago,E,L,L,V,E,L,V,V,L,L,L
12002,OT DoñaMago,E,L,L,V,E,L,V,V,E,L,L
12003,OT DoñaMago,E,L,L,V,E,L,V,V,V,L,L
12004,OT DoñaMago,V,L,L,E,E,L,E,L,L,L,L
12005,OT DoñaMago,V,L,L,E,E,L,E,L,E,L,L
12006,OT DoñaMago,V,L,L,E,E,L,E,L,V,L,L
12007,OT DoñaMago,V,L,L,E,E,L,E,E,L,L,L
12008,OT DoñaMago,V,L,L,E,E,L,E,E,E,L,L
12009,OT DoñaMago,V,L,L,E,E,L,E,E,V,L,L
12010,OT DoñaMago,V,L,L,E,E,L,E,V,L,L,L
12011,OT DoñaMago,V,L,L,E,E,L,E,V,E,L,L
12012,OT DoñaMago,V,L,L,E,E,L,E,V,V,L,L
12013,OT DoñaMago,V,L,L,E,E,L,V,L,L,L,L
12014,OT DoñaMago,V,L,L,E,E,L,V,L,E,L,L
12015,OT DoñaMago,V,L,L,E,E,L,V,L,V,L,L
12016,OT DoñaMago,V,L,L,E,E,L,V,E,L,L,L
12017,OT DoñaMago,V,L,L,E,E,L,V,E,E,L,L
12018,OT DoñaMago,V,L,L,E,E,L,V,E,V,L,L
12019,OT DoñaMago,V,L,L,E,E,L,V,V,L,L,L
12020,OT DoñaMago,V,L,L,E,E,L,V,V,E,L,L
12021,OT DoñaMago,V,L,L,E,E,L,V,V,V,L,L
12022,OT DoñaMago,V,L,L,V,E,L,E,L,L,L,L
12023,OT DoñaMago,V,L,L,V,E,L,E,L,E,L,L
12024,OT DoñaMago,V,L,L,V,E,L,E,L,V,L,L
12025,OT DoñaMago,V,L,L,V,E,L,E,E,L,L,L
12026,OT DoñaMago,V,L,L,V,E,L,E,E,E,L,L
12027,OT DoñaMago,V,L,L,V,E,L,E,E,V,L,L
12028,OT DoñaMago,V,L,L,V,E,L,E,V,L,L,L
12029,OT DoñaMago,V,L,L,V,E,L,E,V,E,L,L
12030,OT DoñaMago,V,L,L,V,E,L,E,V,V,L,L
12031,OT DoñaMago,V,L,L,V,E,L,V,L,L,L,L
12032,OT DoñaMago,V,L,L,V,E,L,V,L,E,L,L
12033,OT DoñaMago,V,L,L,V,E,L,V,L,V,L,L
12034,OT DoñaMago,V,L,L,V,E,L,V,E,L,L,L
12035,OT DoñaMago,V,L,L,V,E,L,V,E,E,L,L
12036,OT DoñaMago,V,L,L,V,E,L,V,E,V,L,L
12037,OT DoñaMago,V,L,L,V,E,L,V,V,L,L,L
12038,OT DoñaMago,V,L,L,V,E,L,V,V,E,L,L
12039,OT DoñaMago,V,L,L,V,E,L,V,V,V,L,L
12040,OT DoñaMago ,E,E,L,E,E,L,E,E,L,V,L
12041,OT DoñaMago ,E,L,L,E,E,L,V,L,E,V,V
12042,OT DoñaMago ,V,L,L,L,V,E,V,V,E,L,L
12043,OT DoñaMago ,E,E,L,E,L,L,V,E,E,L,L
12044,OT DoñaMago ,V,L,L,E,E,L,V,V,L,L,V
12045,OT DoñaMago ,E,L,L,E,E,L,E,L,L,L,L
12046,OT Eddyboy,V,L,L,V,E,L,L,V,L,L,V
12047,OT Eder Abraham,E,L,L,L,V,L,E,L,E,L,L
12048,OT Eder Abraham,V,L,L,E,E,L,V,E,L,L,E
12049,OT Eder Abraham,L,L,L,L,L,L,L,L,L,L,L
12050,OT Edson bebe,V,L,L,L,V,L,L,L,L,L,V
12051,OT Eduardo Medina 16,L,L,E,L,E,L,V,V,E,L,L
12052,OT Eduardo Medina 16 ,V,L,L,L,V,V,L,E,E,L,L
12053,OT Eduardo Mtz,V,L,V,L,L,V,E,L,L,L,E
12054,OT Eduardo Mtz,E,V,L,E,V,L,V,V,V,E,V
12055,OT Eduardo Mtz,L,L,L,L,L,L,L,E,E,E,L
12056,OT Eduardo Mtz,V,L,L,L,V,V,L,E,V,L,E
12057,OT El bigos,E,L,L,E,L,V,L,E,L,L,L
12058,OT El bigos,L,L,L,V,E,L,E,V,V,L,E
12059,OT El gran gus,V,L,L,E,V,L,E,L,L,L,E
12060,OT El Hacha,V,E,L,L,V,L,V,E,L,L,V
12061,OT El Hacha,V,L,L,E,V,L,E,L,L,L,V
12062,OT El joshua R.R.,V,L,L,L,E,L,V,E,L,L,V
12063,OT El joshua R.R.2,E,L,E,L,V,L,L,V,E,L,E
12064,OT El mejor,L,L,L,L,E,L,V,V,L,L,L
12065,OT El mejor ,L,L,L,L,V,L,L,V,L,L,L
12066,OT El mejor ,L,L,L,L,V,L,E,V,L,L,L
12067,OT EL SUADERO,L,E,L,E,V,L,V,L,L,L,L
12068,OT EL SUADERO,V,E,L,L,E,L,V,L,L,L,L
12069,OT EL SUADERO,V,L,L,L,V,E,V,V,L,L,L
12070,OT EL SUADERO,E,L,L,V,L,L,V,L,E,L,L
12071,OT EL SUADERO,E,V,E,V,E,L,E,E,E,E,V
12072,OT Elenavictoria17,L,L,L,V,V,L,E,V,E,L,V
12073,OT Elenavictoria17,E,V,L,V,E,L,V,L,E,L,L
12074,OT Elenavictoria17,V,L,L,E,L,L,V,E,V,L,L
12075,OT Elenavictoria17,V,L,L,E,V,L,V,E,V,L,L
12076,OT Elenavictoria17,V,L,L,V,L,L,V,E,E,L,L
12077,OT Elenavictoria17,V,L,L,L,E,L,L,E,V,L,V
12078,OT Enrique cabada vera,V,L,L,V,V,L,E,V,L,L,E
12079,OT Ernesto Moreno m,L,L,L,L,V,L,L,E,L,L,L
12080,OT Ernesto Moreno m,E,L,L,V,V,L,L,V,L,L,L
12081,OT Ernesto Moreno m,L,L,L,E,V,L,L,L,L,L,L
12082,OT Eskiper,L,L,L,E,E,L,E,L,V,L,V
12083,OT Eskiper,V,L,L,L,V,E,V,E,L,L,E
12084,OT Eskiper,V,E,L,V,V,E,L,L,E,L,L
12085,OT Eve davila ,V,L,L,L,V,V,V,L,L,L,V
12086,OT F.A.B-1987,V,L,L,E,V,L,V,E,L,L,L
12087,OT FAMILIA ALVARADO AL,L,L,L,E,L,V,E,L,V,L,V
12088,OT FAMILIA ALVARADO AN,V,L,E,L,V,E,E,L,V,L,V
12089,OT FAMILIA ALVARADO CL,L,L,L,L,E,L,V,E,L,L,V
12090,OT FAMILIA ALVARADO DA,V,L,L,V,L,E,L,V,V,L,L
12091,OT FAMILIA ALVARADO EM,E,E,L,E,L,L,L,E,L,L,L
12092,OT FAMILIA ALVARADO JO,L,L,L,L,E,L,E,V,V,L,L
12093,OT FAMILIA ALVARADO MAN,V,L,L,V,V,L,V,L,L,L,L
12094,OT FAMILIA ALVARADO MAN2,L,V,L,E,L,L,E,L,L,L,L
12095,OT FAMILIA ALVARADO RA,L,L,L,V,V,L,V,L,L,L,L
12096,OT FAMILIA ALVARADO SE,E,L,L,L,E,L,E,L,E,L,E
12097,OT FAMILIA PIMIENTA,V,L,L,V,V,V,L,L,V,L,V
12098,OT FAMILIA PIMIENTA,V,E,L,V,V,E,L,L,V,L,V
12099,OT FAMILIA PIMIENTA,V,L,L,V,V,L,V,E,V,L,V
12100,OT FAMILIA PIMIENTA,V,L,L,L,V,L,V,E,V,L,V
12101,OT Fermín Madrueño,L,V,L,E,V,L,V,L,L,L,V
12102,OT Fidel hdZ r,L,L,L,E,V,L,E,L,E,L,L
12103,OT Fidel hdZ r,V,L,L,V,V,L,V,E,L,L,V
12104,OT flaco flow,V,E,V,V,V,L,E,E,L,E,E
12105,OT flaco flow,V,L,L,L,E,L,E,L,L,L,L
12106,OT flaco flow,V,L,E,V,V,L,L,V,V,L,V
12107,OT flaco flow,V,L,L,L,V,L,V,L,L,L,L
12108,OT Francisco J. Dimas,L,L,L,E,L,L,V,E,L,L,L
12109,OT Francisco J. Dimas,L,L,L,V,E,L,E,L,L,L,L
12110,OT Francisco J. Dimas,L,E,L,L,L,L,V,L,L,L,L
12111,OT Francisco J. Dimas,E,V,L,E,V,L,L,E,L,L,L
12112,OT Francisco Lara,E,L,L,L,E,E,L,V,V,L,V
12113,OT Francisco Lara ,V,L,L,V,V,V,V,L,E,L,V
12114,OT FRANZUAMJ,L,L,L,L,V,L,L,L,L,L,L
12115,OT FRANZUAMJ,V,V,V,V,L,L,E,V,V,L,E
12116,OT FRANZUAMJ,V,L,L,L,L,L,V,L,E,L,V
12117,OT FRANZUAMJ,E,L,L,L,V,L,V,L,E,L,L
12118,OT FRANZUAMJ,V,L,L,E,V,L,L,V,E,L,V
12119,OT FRANZUAMJ,L,L,L,L,V,L,V,V,L,L,L
12120,OT FRANZUAMJ,L,V,L,L,V,V,V,E,L,L,L
12121,OT FRANZUAMJ,E,L,L,L,V,E,V,E,V,L,V
12122,OT Futbolazo,E,L,L,L,E,L,V,V,L,L,E
12123,OT Futbolazo,E,L,L,E,E,L,E,V,L,L,E
12124,OT Futbolazo,E,L,L,E,E,L,V,V,L,L,E
12125,OT Futbolazo,V,L,L,L,E,L,E,V,L,L,E
12126,OT Futbolazo,V,L,L,L,E,L,V,V,L,L,E
12127,OT Futbolazo,V,L,L,E,E,L,E,V,L,L,E
12128,OT Futbolazo,V,L,L,E,E,L,V,V,L,L,E
12129,OT Futbolazo ,E,L,L,L,E,L,E,V,L,L,E
12130,OT Gabri Hernandez,L,L,L,L,E,L,E,L,L,L,L
12131,OT Gaby Hernández,L,L,L,E,V,L,V,L,E,L,E
12132,OT Gaby Hernández ,L,E,L,V,V,E,V,L,E,L,E
12133,OT GalindoOs,L,E,L,L,E,L,V,E,L,L,V
12134,OT GCJ jal,V,L,L,V,E,L,V,V,E,L,V
12135,OT GCJ jal,E,L,L,L,L,L,E,L,L,L,E
12136,OT Hacker1,L,L,L,L,V,L,V,V,L,L,L
12137,OT Hacker1,L,L,L,V,V,L,V,E,L,L,L
12138,OT Hacker1,L,L,L,V,V,L,V,V,L,L,L
12139,OT Hacker1,L,E,L,L,V,L,V,E,L,L,L
12140,OT Hacker1,L,E,L,L,V,L,V,V,L,L,L
12141,OT Hacker1,L,E,L,V,V,L,V,E,L,L,L
12142,OT Hacker1,L,E,L,V,V,L,V,V,L,L,L
12143,OT Hacker1,V,L,L,L,V,L,V,E,L,L,L
12144,OT Hacker1,V,L,L,L,V,L,V,V,L,L,L
12145,OT Hacker1,V,L,L,V,V,L,V,E,L,L,L
12146,OT Hacker1,V,L,L,V,V,L,V,V,L,L,L
12147,OT Hacker1,V,E,L,L,V,L,V,E,L,L,L
12148,OT Hacker1,V,E,L,L,V,L,V,V,L,L,L
12149,OT Hacker1,V,E,L,V,V,L,V,E,L,L,L
12150,OT Hacker1,V,E,L,V,V,L,V,V,L,L,L
12151,OT Hacker1 ,L,L,L,L,V,L,V,E,L,L,L
12152,OT Hacker2,L,L,E,V,V,L,V,L,V,L,E
12153,OT Hacker2 ,L,L,E,L,V,L,V,L,V,L,E
12154,OT HEAVY 69,V,V,V,L,L,V,E,V,L,L,L
12155,OT HEAVY 69,L,L,L,L,E,L,V,E,L,L,L
12156,OT HEAVY 69,V,L,L,L,V,L,E,L,V,L,V
12157,OT HEAVY 69,V,L,E,L,V,E,V,L,E,L,V
12158,OT HEAVY 69,L,L,V,L,V,E,E,L,L,L,L
12159,OT HEAVY 69,V,V,L,E,E,L,E,L,V,L,V
12160,OT Heriberto mendez,V,L,L,L,V,E,L,L,L,L,L
12161,OT Hernán Morales cruz,L,L,L,V,V,L,V,V,L,L,V
12162,OT Hernán Morales cruz,L,L,L,L,V,L,L,L,L,L,E
12163,OT Hernán Morales cruz,V,L,E,L,V,L,V,L,V,L,V
12164,OT Hilador-9-B,V,E,L,V,V,L,V,L,L,L,V
12165,OT Hilador-9-B ,E,E,E,V,V,L,V,L,L,L,E
12166,OT HMB1987,E,V,E,V,V,V,V,L,V,L,E
12167,OT Hugiño 41,V,V,L,V,V,E,E,L,L,L,L
12168,OT Hugo paez,L,L,L,L,V,L,L,L,L,L,L
12169,OT Hugo paez,V,L,L,V,V,L,V,L,V,L,L
12170,OT Hugo paez,E,L,L,V,E,L,E,L,E,L,V
12171,OT Ignacio Pérez,E,L,L,E,V,L,V,L,L,L,L
12172,OT Ignacio Pérez ,V,E,L,V,L,L,E,L,L,E,L
12173,OT ISABEL 130821,V,L,V,E,E,L,L,E,V,L,V
12174,OT ISABEL 130821,L,E,L,V,V,L,E,V,L,L,E
12175,OT ISABEL 130821,V,E,L,L,V,L,E,L,E,L,E
12176,OT ISABEL 130821,V,L,E,L,L,L,E,V,E,L,L
12177,OT ISABEL 130821,V,L,E,L,V,E,V,L,E,L,L
12178,OT ISABEL 130821,E,L,V,L,E,L,E,V,E,L,V
12179,OT Jahziel Garza,V,L,L,L,V,L,V,E,L,L,L
12180,OT Jahziel Garza,V,L,L,E,V,L,E,E,L,L,L
12181,OT Jahziel Garza,E,L,L,E,V,L,V,V,V,L,L
12182,OT Jahziel Garza,V,L,L,E,V,L,E,L,L,L,E
12183,OT Jaime García,V,L,L,L,L,E,V,L,L,L,E
12184,OT Jaime García ,L,L,L,E,V,V,L,L,L,L,V
12185,OT JBZ,V,L,L,L,V,L,E,V,L,L,V
12186,OT JBZ,V,L,L,L,V,L,V,V,L,L,V
12187,OT JBZ,V,L,L,E,V,L,L,V,L,L,V
12188,OT JBZ,V,L,L,E,V,L,E,V,L,L,V
12189,OT JBZ,V,L,L,E,V,L,V,V,L,L,V
12190,OT JBZ,V,L,L,V,V,L,L,V,L,L,V
12191,OT JBZ,V,L,L,V,V,L,E,V,L,L,V
